1181893,61258,1027,14030,,,
837814,27761,377,4669,,,
161837,2024,277,1099,,,
607054,65289,1094,6796,,,
2906985,113408,6983,30520,,,
3479682,31734,9676,12581,,,
1298228,28955,589,1206,,,
289498,1051,145,636,,,
3183416,273992,8011,32293,,,
858502,35457,1720,2494,,,
172469,4654,93,473,,,
503948,12487,696,1460,,,
322669,1352,87,117,,,
1105694,67991,710,8392,,,
2548486,240244,1374,21756,,,
1480212,13261,536,3922,,,
144826,7880,44,1384,,,
1266079,54775,923,1290,,,
4830829,203914,3795,33628,,,
340298,22205,72,4954,,,
893977,3992,554,3580,,,
1101278,3454,2205,9724,,,
364730,35082,279,3643,,,
138665,164,75,44,,,
4271647,362130,7551,32433,,,
385958,10204,786,1244,,,
467593,12072,302,1517,,,
318743,36691,110,2606,,,
112272,819,215,1037,,,
953717,11803,596,587,,,
1676192,27625,1556,3700,,,
2440452,11646,3383,10498,,,
1640333,116704,1547,9879,,,
62210,112,13,0,,,
573630,15694,211,5224,,,
541491,2910,119,370,,,
1585037,53876,1069,7194,,,
167369,1560,338,2696,,,
263266,1333,234,1116,,,
570863,22730,539,3734,,,
204494,952,510,1721,,,
34034,40,9,32,,,
496033,14825,317,2678,,,
2716575,13843,761,1156,,,
817620,18969,370,2219,,,
2998343,295533,5599,23879,,,
796203,64086,3560,2662,,,
5974,215,4,30,,,
264183,7535,115,683,,,
392920,3665,119,1354,,,
491552,11536,605,733,,,
446363,3624,362,1932,,,
1311677,44889,347,1454,,,
1338730,22026,1898,1289,,,
132250,1410,80,206,,,
255497,357,98,9,,,
220603,11381,37,565,,,
1295436,36833,703,5423,,,
1337943,33533,1917,4448,,,
25896,548,8,507,,,
158269,1018,83,259,,,
791453,6986,1493,5857,,,
20220428,507793,57549,41162,,,
89222,4095,96,1280,,,
678478,43918,279,2357,,,
101363,317,82,0,,,
326704,40421,190,4618,,,
2661642,32313,2653,5410,,,
114129,882,162,1060,,,
120378,5410,130,1384,,,
2233469,10654,360,738,,,
855972,3767,1395,1110,,,
167693,728,160,64,,,
2309842,22948,4902,9793,,,
1005762,17938,876,6456,,,
619102,15352,485,4644,,,
423598,46324,283,4374,,,
1113253,42862,1567,1304,,,
213765,338,117,32,,,
735659,60880,623,4165,,,
4202295,89265,11288,10654,,,
1304219,32166,3194,7601,,,
63454,2020,23,496,,,
5136175,46044,17634,22544,,,
3709089,34607,1462,3412,,,
142940,299,97,281,,,
2431405,39960,5800,7917,,,
831353,19474,1216,3842,,,
1296733,24475,1449,1743,,,
276959,6743,98,550,,,
358355,12122,549,5396,,,
216796,400,97,177,,,
167175,2705,191,533,,,
48589,301,29,184,,,
36399,489,14,132,,,
2068116,61091,1003,2354,,,
1596428,91918,2270,24692,,,
507962,31889,284,2462,,,
536030,7614,361,1876,,,
402079,4743,365,1082,,,
30484,1043,36,212,,,
30158,40,9,57,,,
415002,9217,254,408,,,
122061,5300,393,513,,,
236715,15092,371,2276,,,
111378,794,90,192,,,
86291,511,137,128,,,
287616,1085,22,98,,,
470310,19642,174,515,,,
21334,32,5,6,,,
270340,11916,638,1506,,,
146324,1224,129,254,,,
7091239,94451,3033,9140,,,
224119,20983,212,2953,,,
323367,2217,264,513,,,
21140,56,5,19,,,
223522,3614,245,2070,,,
111572,693,80,55,,,
435002,22456,1091,4321,,,
3259095,224943,3791,21893,,,
774323,16401,508,4072,,,
339914,12554,214,1426,,,
185461,694,123,105,,,
630543,30667,933,5918,,,
25006,192,7,97,,,
78113,1937,97,287,,,
2195411,42671,3459,4062,,,
1174711,5859,82,535,,,
650784,10993,337,603,,,
112090,347,54,76,,,
50459,2129,14,301,,,
273489,3443,89,670,,,
97070,1262,47,177,,,
275517,17313,468,6097,,,
246417,6399,250,488,,,
7299063,46775,2999,6889,,,
95702,3688,265,286,,,
506089,2446,195,83,,,
68028,763,60,428,,,
279131,20865,195,4303,,,
69538,1851,48,408,,,
99668,4364,95,701,,,
760407,6018,361,3410,,,
96081,290,58,162,,,
251481,11110,128,2300,,,
25193,359,28,186,,,
467779,39094,697,1939,,,
222080,4120,231,710,,,
61100,959,46,305,,,
22066,2139,23,1138,,,
189211,4552,31,212,,,
140627,663,110,521,,,
138932,8295,121,398,,,
2149866,29771,2263,1064,,,
977910,3162,386,1379,,,
38528,429,88,237,,,
1371901,159631,2463,12070,,,
149831,20193,66,2307,,,
3226905,36006,4850,7074,,,
21533,88,8,10,,,
119558,2772,182,2131,,,
410230,44927,237,4200,,,
99412,2289,18,41,,,
107872,1513,54,634,,,
135160,11766,86,1250,,,
97158,130,49,74,,,
184353,7625,343,2429,,,
408394,18181,114,1136,,,
250271,3592,127,882,,,
66759,219,38,20,,,
604784,9768,151,1371,,,
448106,6172,169,1786,,,
240231,4383,354,126,,,
114016,1763,65,36,,,
202389,5454,70,2573,,,
6934675,472947,9798,38446,,,
87604,621,12,146,,,
65182,228,76,493,,,
126632,6582,126,1986,,,
1754618,8266,2779,3011,,,
44630,2858,60,1192,,,
255076,3903,267,1110,,,
79578,2599,31,163,,,
17466,112,28,0,,,
2796125,58605,13562,29725,,,
2318060,239148,5251,32921,,,
116297,971,27,83,,,
996294,70117,555,7774,,,
2454887,30241,1762,11013,,,
303335,3546,92,352,,,
574118,2522,125,687,,,
648239,16391,603,2382,,,
57866,3706,234,1874,,,
869784,35419,615,3921,,,
2918806,165230,4459,17699,,,
1394092,33982,566,2215,,,
953860,3014,113,0,,,
966723,141203,1804,17636,,,
4637858,193092,9857,21908,,,
413305,3549,656,2146,,,
232882,960,158,243,,,
1369246,46125,3858,3408,,,
817676,14254,276,945,,,
2761070,36036,2666,4168,,,
1266895,21883,681,2889,,,
190587,2189,86,308,,,
217345,22675,157,2314,,,
1734472,78583,1411,17472,,,
1257407,61500,3831,8164,,,
3154858,118909,7745,31855,,,
922316,85419,1487,8037,,,
1893717,91192,2440,20739,,,
2602398,158581,1641,17614,,,
208340,1930,195,1999,,,
892245,6627,191,1941,,,
922569,30062,328,4041,,,
762725,89226,861,2602,,,
7543621,362004,15066,28723,,,
307358,11999,87,2033,,,
357345,22743,95,4594,,,
169522,12057,116,3446,,,
167460,1055,55,78,,,
318761,1363,453,202,,,
646682,6978,395,1129,,,
3396247,46483,4249,8162,,,
38629167,1752164,96637,145171,,,
262975,7156,124,631,,,
969752,67529,941,6215,,,
42482,45,11,45,,,
437363,1340,214,839,,,
21748916,1147342,28950,51575,,,
2829312,15025,904,5659,,,
62736,960,8,311,,,
499527,14112,289,813,,,
1020860,32411,972,5012,,,
469232,1315,48,233,,,
534444,52925,174,3322,,,
446241,13218,359,2460,,,
1675220,40091,885,1514,,,
104399,3502,49,456,,,
368572,2292,276,1016,,,
157831,1169,390,3629,,,
29479,25,3,2,,,
1441481,79446,870,9825,,,
22296,132,41,0,,,
2405786,16585,1643,2193,,,
1995546,16631,753,4698,,,
6074583,222639,7891,11603,,,
590267,13074,1101,1544,,,
1701487,29708,817,3716,,,
775708,5646,337,3167,,,
333835,11228,255,3626,,,
80672,279,54,247,,,
1015839,21124,730,1165,,,
692514,36462,303,6887,,,
324525,5527,577,1403,,,
1285754,81077,1443,7882,,,
2141381,63206,1417,1607,,,
154285,4900,135,1481,,,
820630,18539,702,5617,,,
463549,1490,361,100,,,
7223,104,1,14,,,
341129,3735,506,1744,,,
379233,5102,258,2148,,,
393477,33616,311,8843,,,
97645,296,74,43,,,
757370,3698,1710,549,,,
673227,19293,734,8862,,,
60228,1340,163,856,,,
398892,3029,96,679,,,
4748449,97506,4206,5053,,,
151387,1099,66,299,,,
171121,543,161,0,,,
34994,45,8,71,,,
315776,48936,682,3391,,,
129122,2471,1084,0,,,
746481,19004,496,3181,,,
345227,3509,169,2507,,,
150194,508,110,103,,,
20669,81,8,17,,,
810366,18992,365,5528,,,
2643362,78392,805,2344,,,
137243,457,159,28,,,
6508,163,0,13,,,
1432158,15051,909,776,,,
103579,290,45,199,,,
62146,2110,12,542,,,
22736,32,2,11,,,
22060,457,8,412,,,
100461,138,61,62,,,
69951,2898,132,776,,,
2625882,244375,1412,22013,,,
1318556,89644,5572,3495,,,
76751,2077,194,1702,,,
138196,815,113,178,,,
885511,4015,165,470,,,
13008,270,0,24,,,
349575,1649,424,189,,,
301075,3900,445,1385,,,
154457,4039,71,1783,,,
781163,17956,1339,3028,,,
1124458,104369,1454,8284,,,
1036132,4496,610,3796,,,
1064653,7220,822,626,,,
567335,22239,195,577,,,
188845,206,106,55,,,
104434,7862,1004,1560,,,
24938,85,639,131,,,
337568,2114,218,586,,,
2377613,53856,3564,6540,,,
152030,2224,171,272,,,
395609,490,142,13,,,
109353,8685,47,743,,,
80821,420,54,318,,,
157226,6713,50,521,,,
170328,1231,515,926,,,
283655,1396,250,1204,,,
134032,6288,128,817,,,
192988,8432,428,1233,,,
405780,2264,47,284,,,
206455,954,515,1710,,,
149826,9123,128,393,,,
289056,5915,107,2438,,,
183924,16871,215,1865,,,
169566,13768,190,814,,,
242879,1167,1368,664,,,
4426071,370750,7722,32714,,,
2210771,63264,1077,10891,,,
526418,4303,151,1469,,,
9189,57,1,11,,,
194549,13523,64,1684,,,
1687353,56047,1119,7318,,,
111810,1168,66,330,,,
2763024,12929,3798,11491,,,
37170,227,39,96,,,
157768,10045,49,584,,,
585617,35461,318,8048,,,
101027,9020,34,616,,,
74709,1046,69,690,,,
295322,55802,210,3794,,,
1082333,10295,835,1579,,,
347427,13517,752,1617,,,
151660,3269,29,106,,,
180657,1698,374,2986,,,
95679,9060,152,5377,,,
169187,4797,102,286,,,
549201,12463,639,785,,,
97754,2111,114,315,,,
634161,67202,1632,14093,,,
50883,803,31,433,,,
55282,274,8,51,,,
67767,117,14,0,,,
237993,23613,134,1872,,,
3288942,308038,5912,25649,,,
126133,7431,292,935,,,
67731,1449,473,650,,,
1716425,119296,1591,10117,,,
84930,1231,101,232,,,
182657,1902,45,131,,,
61668,772,84,891,,,
799093,49505,321,2612,,,
22614,928,14,164,,,
483210,39654,597,5135,,,
205812,456,144,66,,,
199239,411,27,281,,,
1250500,6290,84,586,,,
88651,3448,33,393,,,
710054,39776,384,2825,,,
16108,417,31,161,,,
77016,315,134,247,,,
165494,3487,238,512,,,
688715,61823,559,4855,,,
6718583,128369,17325,14221,,,
307490,8713,54,627,,,
127168,4676,268,2476,,,
93622,346,61,503,,,
449039,9583,467,2292,,,
63939,2195,142,564,,,
255936,9480,618,698,,,
33570,2212,32,119,,,
53555,3330,39,872,,,
296197,8092,127,739,,,
18145,64,6,22,,,
53600,3126,63,353,,,
3624449,26324,1813,0,,,
4566672,90438,22294,39989,,,
4071232,343271,9167,42196,,,
2835938,117837,13921,36058,,,
160380,1377,44,136,,,
383743,12154,749,556,,,
1418316,87300,865,9141,,,
2027554,53910,1522,5874,,,
341472,1026,192,804,,,
1671864,24359,1100,2197,,,
5943255,216166,12229,24069,,,
364336,4212,119,408,,,
1937898,209445,4702,24934,,,
470762,38397,317,3611,,,
866367,23214,937,3559,,,
79541,4429,393,2410,,,
2718113,31461,1880,11327,,,
3851506,192189,5756,19307,,,
342625,2804,353,2789,,,
1367416,78895,1320,9319,,,
765666,33262,469,3569,,,
820784,12641,237,991,,,
1163769,86111,721,56479,,,
1448694,135017,4843,12116,,,
4802685,57261,7261,10039,,,
1710332,39248,696,2557,,,
623782,2699,132,722,,,
1567399,49698,4434,3497,,,
451150,3777,733,2352,,,
771703,39282,712,20980,,,
267110,2719,128,442,,,
750593,20313,273,4578,,,
150342,1425,28,413,,,
264010,12317,129,9574,,,
321574,8401,264,592,,,
1509757,25805,1019,1352,,,
891157,89944,15514,38758,,,
1151001,66380,1066,5635,,,
4688285,109646,1204,6339,,,
348464,14530,243,807,,,
1378719,8992,300,2618,,,
478570,26808,119,5190,,,
175611,1289,76,116,,,
381361,9626,180,438,,,
1245679,63512,2555,25636,,,
82953,83,20,59,,,
360208,12310,540,5597,,,
1036988,32023,355,4200,,,
1316227,62977,4026,8343,,,
555758,19252,1234,5853,,,
69252,2496,43,86,,,
355996,39531,439,1965,,,
444836,31323,987,2064,,,
3294424,122220,8087,32602,,,
3448296,27363,2624,3446,,,
676340,3249,1798,796,,,
230422,14732,152,4086,,,
410284,14011,103,2335,,,
154190,1506,80,625,,,
1064009,110994,1190,3226,,,
2851205,36668,2734,4209,,,
584584,3986,149,811,,,
188223,4868,414,87,,,
2816711,14054,1614,3785,,,
570280,833,235,20,,,
2954794,163263,1754,18126,,,
33734,14,11,0,,,
1350166,81063,1216,6969,,,
196012,6462,568,5969,,,
1956306,92863,2451,21064,,,
8669309,390174,16515,29993,,,
695257,70217,2689,5205,,,
862838,8564,538,1298,,,
71876,686,70,67,,,
1700526,103579,1715,4792,,,
161263,2647,84,1154,,,
111562,635,109,109,,,
587373,3019,389,1251,,,
407487,13226,304,687,,,
107801,652,117,504,,,
3178239,15991,965,5837,,,
452859,4172,213,2744,,,
138949,722,129,201,,,
124384,4996,131,212,,,
591117,16648,420,4419,,,
896726,11472,2974,3692,,,
524165,1488,259,879,,,
455870,35561,304,2122,,,
305234,3758,420,1486,,,
259403,1696,623,5008,,,
290201,14880,2696,3410,,,
42019590,1804377,100033,146917,,,
1114832,34759,1046,5357,,,
520808,1519,51,302,,,
168933,6981,82,1622,,,
4291,104,2,7,,,
323909,1393,485,233,,,
925583,44520,372,7783,,,
107034,188,21,152,,,
546871,6464,352,2486,,,
139819,496,196,50,,,
235382,8121,185,2751,,,
214286,6802,1726,3506,,,
128434,738,52,161,,,
625355,58041,194,3518,,,
522716,6172,486,2498,,,
919134,7913,617,702,,,
89596,6778,61,224,,,
99179,4950,104,1486,,,
235671,1929,213,274,,,
123173,533,51,68,,,
474136,6934,953,1775,,,
2140806,51656,1181,1929,,,
128334,14389,52,1051,,,
184332,1738,33,100,,,
559131,37692,402,9578,,,
351135,2268,246,482,,,
252785,12635,127,611,,,
1297563,8096,1062,745,,,
347442,4411,4946,2606,,,
344610,3145,117,813,,,
608902,8933,180,3247,,,
1644649,85365,990,10560,,,
228275,11742,377,3765,,,
27604,25,8,19,,,
260453,5596,126,2067,,,
169446,11959,73,1002,,,
187092,7772,88,591,,,
25782,459,11,536,,,
855000,7529,821,798,,,
1332234,110395,4952,9793,,,
433318,41334,3718,1802,,,
1032472,24414,1113,11226,,,
470884,3209,134,525,,,
142394,1096,107,458,,,
29847,853,7,102,,,
131093,135,99,38,,,
327212,1448,528,209,,,
2181994,33491,1157,4088,,,
549432,1699,427,110,,,
2514740,69139,1627,1889,,,
67938,73,10,120,,,
60854,2039,13,553,,,
156181,2252,203,327,,,
159040,13734,221,1882,,,
222757,18710,454,2672,,,
32035,158,33,208,,,
11563,1308,10,179,,,
647332,39117,326,2146,,,
541482,15430,891,40,,,
436399,6208,534,3232,,,
108124,286,89,210,,,
799943,5707,343,3189,,,
108183,3929,109,420,,,
123790,3876,60,498,,,
1010257,20644,814,5990,,,
346624,7008,92,1018,,,
30515,128,34,235,,,
64061,166,28,23,,,
24118,135,42,0,,,
24609441,1210593,31214,53610,,,
534399,62256,1176,3989,,,
179044,5507,156,1643,,,
6450575,227180,8210,11775,,,
189504,11737,86,554,,,
250678,24617,180,855,,,
168360,557,19,291,,,
40577,210,30,88,,,
74642,2151,80,137,,,
219362,1267,79,197,,,
2169761,17556,811,4993,,,
36336,3939,22,303,,,
63571,3084,83,892,,,
103860,0,0,296,,,
165172,12650,161,994,,,
178512,595,286,1298,,,
11189,261,6,88,,,
51922,1080,38,177,,,
226470,559,158,68,,,
3679641,50404,6450,12678,,,
5308108,101942,4570,5376,,,
347626,5347,427,801,,,
315414,18126,101,2012,,,
441424,10386,429,519,,,
213557,943,120,181,,,
146451,4759,44,538,,,
161343,1137,78,175,,,
559864,58268,950,8078,,,
84040,300,32,545,,,
50328,3400,56,362,,,
111998,5098,105,548,,,
717370,21504,247,2965,,,
134271,0,0,1085,,,
1167768,42610,250,5371,,,
65019,923,61,656,,,
67798,296,84,617,,,
560524,5640,767,1797,,,
219312,14101,126,1297,,,
147080,204,14,0,,,
155092,2660,1864,0,,,
4811863,39210,3130,0,,,
1392244,17274,545,3076,,,
5817295,191112,22172,51219,,,
5601485,109023,26717,45777,,,
832257,10070,589,498,,,
3068037,206202,1468,9535,,,
4488502,363298,9994,44054,,,
635686,11383,12123,4289,,,
1993989,99994,1839,11391,,,
557830,1878,342,1348,,,
2314738,93828,9018,11056,,,
3391363,216585,8359,16883,,,
1249420,17410,700,2120,,,
828023,12060,433,1063,,,
2326439,59638,1216,5407,,,
627027,28718,6160,9073,,,
2044173,157425,2105,19183,,,
971400,21212,437,2018,,,
1486817,67919,1315,33715,,,
2780977,235823,1915,11102,,,
418584,16199,192,11921,,,
391480,13873,881,676,,,
2520002,60434,1797,6586,,,
1107374,34031,480,1587,,,
16616,317,5,36,,,
1532913,91458,943,9491,,,
187730,1587,47,162,,,
1513869,127793,24274,55251,,,
19827,568,8,58,,,
24559,798,64,123,,,
474343,24714,274,4629,,,
607810,41308,1252,4558,,,
285986,11992,897,3391,,,
7464255,237158,15166,26022,,,
328683,22619,504,1932,,,
112253,95,32,92,,,
8570,917,10,162,,,
2297342,237489,5337,27517,,,
120926,2036,85,379,,,
572982,6668,505,3947,,,
1389594,64185,2584,16673,,,
291934,4405,221,1147,,,
440086,3415,469,3312,,,
78535,430,57,75,,,
314647,7859,192,194,,,
4667061,207787,6453,20573,,,
158013,2232,72,197,,,
774656,62744,1050,2733,,,
517444,40868,349,3818,,,
377706,27680,112,4039,,,
626246,15100,761,6989,,,
16709,7,5,2,,,
97362,1512,38,97,,,
1007685,24196,369,4914,,,
1752229,129158,4940,7555,,,
358401,2101,268,771,,,
174167,1521,32,424,,,
61924,1443,30,201,,,
771467,32673,231,4476,,,
89015,4740,442,2632,,,
784803,50081,463,1389,,,
1000211,161791,2837,26159,,,
426154,13671,461,1752,,,
1298778,90979,887,58644,,,
318911,17491,309,589,,,
1733567,86215,1651,6795,,,
76668,628,57,82,,,
233238,5780,402,3929,,,
116512,12897,54,1770,,,
598726,10254,313,2749,,,
10809,166,1,17,,,
171896,5177,175,544,,,
1437244,69219,748,3382,,,
1786512,104666,732,5460,,,
168245,1824,4152,1083,,,
1743283,31678,736,1335,,,
5842704,63226,8915,10916,,,
245020,3449,149,1532,,,
6165831,38331,4167,9818,,,
197630,1564,39,92,,,
105363,660,110,78,,,
648043,2966,1774,609,,,
2927221,32106,1985,11453,,,
1721153,27291,1108,1445,,,
238948,25570,566,2872,,,
386487,4427,124,440,,,
9120065,141090,1643,7574,,,
158191,3883,67,104,,,
139233,6401,55,600,,,
21999,2033,17,258,,,
1926682,42322,825,2887,,,
785084,23712,1591,6812,,,
135714,8170,49,373,,,
27281,493,10,567,,,
382911,17059,607,5049,,,
6091110,205297,12602,21441,,,
724198,31533,2324,9856,,,
564717,98869,383,9992,,,
682774,29056,259,6007,,,
1669887,51659,4624,3625,,,
844012,21100,915,6901,,,
120780,1052,169,1041,,,
118859,673,55,141,,,
82548,450,33,98,,,
1628684,6909,388,1269,,,
277667,3257,145,3668,,,
68630,2663,64,330,,,
193655,19141,71,1312,,,
143208,4311,151,564,,,
170628,4243,157,2022,,,
166174,3575,131,175,,,
140724,1169,61,61,,,
1495082,6522,1188,2061,,,
23023,18,4,11,,,
269070,8801,181,1411,,,
1103177,9216,1449,1096,,,
465284,3829,770,2444,,,
9174,236,5,113,,,
17986,0,0,10,,,
104051,265,54,146,,,
137560,7775,63,2013,,,
432782,10845,319,3179,,,
136553,7562,183,1044,,,
469353,35700,796,5899,,,
84903,1075,137,966,,,
154826,753,86,115,,,
62806,789,74,450,,,
519407,4323,363,1330,,,
135983,11305,95,1076,,,
300872,4073,663,563,,,
278088,12069,521,1143,,,
241103,12602,155,1865,,,
172905,1354,78,124,,,
159782,2377,466,423,,,
24049,37,19,12,,,
43623,16,6,8,,,
55481,138,65,16,,,
146034,2083,410,370,,,
272577,11684,229,672,,,
312008,24589,207,3240,,,
1620846,9811,354,2777,,,
564128,5694,966,2172,,,
2827100,242375,3770,14970,,,
230723,11576,215,376,,,
169031,14516,186,808,,,
1497991,15624,5343,6188,,,
1818825,92162,1520,7625,,,
135090,5378,392,2042,,,
190508,4950,436,112,,,
40472,226,33,80,,,
42656,3376,36,439,,,
315490,17542,181,1506,,,
272512,3354,324,1664,,,
250011,1005,60,238,,,
3612830,32880,2846,3962,,,
92927,3700,186,496,,,
229381,773,81,97,,,
437471,6173,146,2881,,,
145549,8664,68,2253,,,
334643,1705,476,279,,,
312700,1990,232,477,,,
68174,4938,63,567,,,
68525,66,12,88,,,
81847,3278,37,396,,,
1105588,33264,368,4336,,,
752085,44462,677,1737,,,
298280,10583,155,1277,,,
33132,2364,87,233,,,
643441,2758,138,729,,,
148767,16154,490,1510,,,
275364,435,11,110,,,
263433,1364,261,551,,,
122348,7185,105,1089,,,
360723,10609,324,1579,,,
53253,1844,18,530,,,
1772609,11303,631,2849,,,
162908,283,28,197,,,
29170,676,22,134,,,
78865,4810,102,752,,,
586969,3015,907,915,,,
160402,2428,216,544,,,
29078,448,31,0,,,
252485,15546,172,4274,,,
656796,38695,461,9745,,,
1230841,139035,2168,11453,,,
484146,15477,127,2607,,,
9773,45,20,0,,,
707317,42677,427,5770,,,
80434,6202,34,496,,,
410280,11721,372,2957,,,
85298,835,33,456,,,
518174,8644,129,1291,,,
90989,7332,53,517,,,
1334958,63484,4081,8375,,,
1044012,8786,712,805,,,
69140,4557,51,804,,,
8597,93,3,1,,,
328599,2213,188,415,,,
80627,1965,72,451,,,
2735642,40401,1715,7831,,,
7241896,222480,26745,56902,,,
5175765,41585,3363,0,,,
1680809,82525,6116,25932,,,
5779856,295402,2956,13719,,,
1390124,18997,608,2236,,,
763360,6632,315,560,,,
1192248,18098,500,1271,,,
940904,14815,20048,7250,,,
231565,815,266,1365,,,
916184,60339,1704,10381,,,
3934319,123180,13791,14093,,,
1547142,6255,163,770,,,
6192243,117733,28879,48267,,,
916257,25586,1414,0,,,
5500402,297307,10939,21420,,,
1090309,32118,300,1284,,,
1011751,28946,357,2094,,,
4673202,371156,10290,44754,,,
1792690,104034,2014,12743,,,
2471654,83277,4422,5179,,,
375866,4928,126,1196,,,
116675,262,46,413,,,
55369,1605,162,382,,,
2100199,102964,1942,11594,,,
1465057,67118,2336,7019,,,
393554,9393,263,416,,,
17746785,585588,43239,53759,,,
35548,616,19,74,,,
734243,2549,427,1720,,,
878548,29501,357,7960,,,
123356,88,24,118,,,
284299,4829,25,227,,,
1060572,40283,500,6469,,,
866758,38403,1159,2691,,,
197891,1176,123,211,,,
489447,24095,319,2697,,,
863187,34708,8023,11161,,,
1662533,43686,870,2368,,,
383417,14243,1007,10826,,,
545660,5003,13955,3294,,,
1179421,23929,537,2248,,,
4342140,318255,3435,13430,,,
1029332,104233,1600,15536,,,
741754,14163,244,2800,,,
3340404,72564,1684,6512,,,
2538114,176770,3122,21074,,,
726104,10462,488,787,,,
694841,52495,258,40130,,,
2561978,265390,5489,35145,,,
560194,52721,6271,17958,,,
639091,57770,442,29297,,,
1995829,86113,1710,42334,,,
1471975,95009,597,9097,,,
782873,15279,854,844,,,
331267,27224,262,2910,,,
834081,8576,727,4767,,,
138917,833,58,545,,,
496911,17611,215,12820,,,
929226,54484,1939,5607,,,
189719,829,151,160,,,
262792,17010,236,2024,,,
384796,15709,512,5545,,,
2227388,87201,4274,19623,,,
140361,599,22,30,,,
422876,24271,273,3032,,,
496778,15453,492,3988,,,
332437,14240,918,711,,,
106854,2998,90,280,,,
1718705,139373,27068,60553,,,
964423,35233,658,2558,,,
2724896,63007,1903,6904,,,
566896,22728,360,11455,,,
252721,7282,230,1067,,,
130267,5166,142,3322,,,
124385,3055,101,1371,,,
463163,18604,508,4479,,,
592628,13430,371,242,,,
1052893,72468,1313,3005,,,
261831,3100,96,169,,,
117371,3762,79,389,,,
2759438,174490,6097,9064,,,
502848,33126,142,4578,,,
639064,68348,946,6225,,,
813743,123655,629,11861,,,
1596153,93548,975,9763,,,
2555862,257057,5579,29056,,,
12159067,316948,9120,20973,,,
77733,4542,60,431,,,
105328,1192,108,867,,,
435505,40764,586,3315,,,
5783681,224330,7310,21975,,,
148517,1795,118,840,,,
1028872,37341,284,5105,,,
10828688,300719,17674,25875,,,
211629,4840,189,1534,,,
16872,7,5,2,,,
287163,10790,153,1897,,,
35891,925,14,84,,,
902761,22583,902,2616,,,
1574416,6185,448,1925,,,
116756,2542,225,1732,,,
703289,3349,1812,506,,,
546536,2728,368,1011,,,
1012990,23710,1052,7850,,,
296488,4813,235,1254,,,
27757,617,6,25,,,
141265,5742,66,1026,,,
2011072,79901,929,3928,,,
64652,1942,29,456,,,
288434,1831,107,85,,,
886856,34591,310,6761,,,
132144,137,125,41,,,
169030,1026,131,212,,,
88067,408,17,18,,,
227628,4142,812,1635,,,
9509541,259867,18242,27911,,,
42226,250,18,136,,,
136766,11616,105,1470,,,
454564,22170,412,709,,,
23926,20,0,31,,,
148370,5456,128,471,,,
543506,42199,366,3917,,,
204708,11279,40,797,,,
422152,15192,794,1406,,,
496635,7695,117,3135,,,
549363,45279,741,655,,,
97088,912,88,464,,,
666205,86210,377,20605,,,
391195,25050,450,7776,,,
423745,5031,978,1092,,,
211742,20951,110,2245,,,
203365,1704,52,176,,,
57571,21,8,10,,,
286496,3010,291,1078,,,
18311,300,5,192,,,
124799,18187,1213,3379,,,
663600,14968,380,1891,,,
102900,426,79,497,,,
85656,4544,88,2003,,,
151281,11560,106,2574,,,
1977122,92923,1841,7049,,,
27103,2342,22,266,,,
725752,92926,1085,4129,,,
117828,10317,304,988,,,
184704,15733,82,813,,,
142965,656,152,33,,,
110871,8581,102,554,,,
294234,13915,297,2103,,,
178160,9762,60,428,,,
743499,11297,407,2829,,,
296803,8368,3383,3222,,,
174148,1027,148,389,,,
50123,684,20,106,,,
149406,11508,48,755,,,
180410,1545,32,424,,,
13518,70,22,0,,,
259854,17685,198,1117,,,
96002,385,100,6,,,
908363,6120,573,1739,,,
87044,7546,75,1399,,,
18183,1499,20,317,,,
93339,4842,449,2697,,,
66851,896,15,48,,,
305094,4049,200,1690,,,
337276,1767,365,208,,,
1959177,111792,788,5699,,,
265139,2483,84,1072,,,
102560,293,52,208,,,
283316,11794,133,1223,,,
295794,24925,186,3678,,,
948330,37230,3183,11656,,,
216706,7973,85,706,,,
19109,243,6,22,,,
243168,4693,164,206,,,
1661396,41452,738,23474,,,
123589,13768,509,2640,,,
72053,2452,125,1096,,,
925647,26125,1688,7223,,,
20906,137,16,35,,,
1008091,58932,1360,8409,,,
320254,444,177,17,,,
41019,2735,35,378,,,
1049457,49987,1683,3472,,,
90116,12960,115,555,,,
6371908,66139,9410,11360,,,
490133,19738,234,2400,,,
81467,741,79,118,,,
209220,9955,92,2439,,,
66562,5265,58,462,,,
179734,4619,229,617,,,
122337,11242,116,782,,,
478852,22179,144,1079,,,
296062,9650,143,778,,,
128315,9850,320,1237,,,
171877,1219,48,618,,,
154636,2349,180,429,,,
8713798,50335,6103,12653,,,
610474,54500,1843,2689,,,
47925,1696,18,451,,,
3411062,247248,1961,50194,,,
3509600,51324,2285,9951,,,
2816260,110661,9917,33721,,,
8349078,243562,29805,61834,,,
1782107,40029,2796,0,,,
342489,3103,248,116,,,
424012,3894,270,819,,,
5382591,42599,3464,0,,,
993923,8849,460,763,,,
7296078,347157,3655,15487,,,
1009931,17168,828,888,,,
1115126,58102,1970,8044,,,
3403013,17681,632,1495,,,
496354,1460,490,2088,,,
1638491,20729,805,2504,,,
4267005,158033,5097,6392,,,
1864713,93133,3195,14586,,,
143162,6936,78,317,,,
5200786,138294,10800,8849,,,
841447,17346,546,825,,,
799405,66334,8383,23234,,,
1493357,20793,659,1453,,,
367783,11622,379,9071,,,
